2025-12-17 15:36:18.082626	https://www.encodeproject.org/report/?type=File&searchTerm=epiraction&file_format=bed&annotation_type=element+gene+regulatory+interaction+predictions&output_type=element+gene+links&output_category=annotation&limit=all
ID	Title	Accession	Dataset	Genome assembly	Technical replicates	Biological replicates	File Format	File type	File format type	File size	Assay term name	Biosample name	Organ	Simple biosample summary	Batch	Target label	Download URL	Derived from	Genome annotation	Library	Paired end identifier	Paired with	Preferred Default	Run type	Read length	Mapped read length (nt)	Cropped read length (nt)	Cropped read length tolerance (nt)	Mapped run type for bam files	Read length units	Output category	Output type	Index of	QC Metric	Lab	Project	Analysis step run	Date created	Analysis step version	Restricted file	Submitter comment	Status	Annotation type	Annotation subtype	Biochemical activity	Encyclopedia version
/files/ENCFF259OPJ/	ENCFF259OPJ	ENCFF259OPJ	/annotations/ENCSR482OZI/	GRCh38			bed	bed bed3+	bed3+	20627438	ChIP-seq,RNA-seq,HiC,ATAC-seq	A549	lung				/files/ENCFF259OPJ/@@download/ENCFF259OPJ.bed.gz	/files/ENCFF358EYT/,/files/ENCFF183DZO/,/files/ENCFF616DYV/,/files/ENCFF701BDT/,/files/ENCFF607DTB/,/files/ENCFF244DNJ/,/files/ENCFF797BJM/,/files/ENCFF695TEO/,/files/ENCFF121YPY/,/files/ENCFF876LAW/,/files/ENCFF740KVX/,/files/ENCFF033GZF/,/files/ENCFF256RBI/,/files/ENCFF368DYG/,/files/ENCFF403ARJ/,/files/ENCFF830GYA/,/files/ENCFF944JOT/	V40												annotation	element gene links			Roderic Guigo, CRG	ENCODE	/analysis-step-runs/e4f37b5e-661f-475a-8507-1681bb864707/	2023-07-21T18:43:19.906359+00:00	/analysis-step-versions/element-gene-link-prediction-step-v-1-1/			released	element gene regulatory interaction predictions
/files/ENCFF618OQC/	ENCFF618OQC	ENCFF618OQC	/annotations/ENCSR992LCP/	GRCh38			bed	bed bed3+	bed3+	19775936	ChIP-seq,RNA-seq,HiC,ATAC-seq	fibroblast of lung	lung,connective tissue				/files/ENCFF618OQC/@@download/ENCFF618OQC.bed.gz	/files/ENCFF799FTF/,/files/ENCFF746DHU/,/files/ENCFF412KNK/,/files/ENCFF648AMH/,/files/ENCFF969QQJ/,/files/ENCFF946RTR/,/files/ENCFF383ALX/	V40												annotation	element gene links			Roderic Guigo, CRG	ENCODE	/analysis-step-runs/e4f37b5e-661f-475a-8507-1681bb864707/	2023-07-21T18:44:11.338110+00:00	/analysis-step-versions/element-gene-link-prediction-step-v-1-1/			released	element gene regulatory interaction predictions
/files/ENCFF628JJI/	ENCFF628JJI	ENCFF628JJI	/annotations/ENCSR949MFK/	GRCh38			bed	bed bed3+	bed3+	16684508	ChIP-seq,RNA-seq,HiC,ATAC-seq	dendritic cell					/files/ENCFF628JJI/@@download/ENCFF628JJI.bed.gz	/files/ENCFF616ZBK/,/files/ENCFF806TFV/,/files/ENCFF336BAC/,/files/ENCFF249AGS/,/files/ENCFF847LFX/,/files/ENCFF626TBC/,/files/ENCFF524VNU/,/files/ENCFF460ATD/,/files/ENCFF428JLL/,/files/ENCFF118DHW/,/files/ENCFF757WCV/,/files/ENCFF942NBZ/	V40												annotation	element gene links			Roderic Guigo, CRG	ENCODE	/analysis-step-runs/e4f37b5e-661f-475a-8507-1681bb864707/	2023-07-21T18:16:50.853338+00:00	/analysis-step-versions/element-gene-link-prediction-step-v-1-1/			released	element gene regulatory interaction predictions
/files/ENCFF701SJF/	ENCFF701SJF	ENCFF701SJF	/annotations/ENCSR062JVR/	GRCh38			bed	bed bed3+	bed3+	10250527	ChIP-seq,RNA-seq,HiC,ATAC-seq	HEK293	kidney,epithelium				/files/ENCFF701SJF/@@download/ENCFF701SJF.bed.gz	/files/ENCFF735FVL/,/files/ENCFF946ULO/	V40												annotation	element gene links			Roderic Guigo, CRG	ENCODE	/analysis-step-runs/e4f37b5e-661f-475a-8507-1681bb864707/	2023-07-21T18:39:47.503025+00:00	/analysis-step-versions/element-gene-link-prediction-step-v-1-1/			released	element gene regulatory interaction predictions
/files/ENCFF565DRM/	ENCFF565DRM	ENCFF565DRM	/annotations/ENCSR531XUX/	GRCh38			bed	bed bed3+	bed3+	15888221	ChIP-seq,RNA-seq,HiC,ATAC-seq	neural crest cell	embryo				/files/ENCFF565DRM/@@download/ENCFF565DRM.bed.gz	/files/ENCFF943UAW/,/files/ENCFF141VMY/,/files/ENCFF346DEM/	V40												annotation	element gene links			Roderic Guigo, CRG	ENCODE	/analysis-step-runs/e4f37b5e-661f-475a-8507-1681bb864707/	2023-07-21T18:27:46.530371+00:00	/analysis-step-versions/element-gene-link-prediction-step-v-1-1/			released	element gene regulatory interaction predictions
/files/ENCFF801AMS/	ENCFF801AMS	ENCFF801AMS	/annotations/ENCSR458GGJ/	GRCh38			bed	bed bed3+	bed3+	13828200	ChIP-seq,RNA-seq,HiC,ATAC-seq	neuronal stem cell	embryo				/files/ENCFF801AMS/@@download/ENCFF801AMS.bed.gz	/files/ENCFF282WUT/,/files/ENCFF397WDU/	V40												annotation	element gene links			Roderic Guigo, CRG	ENCODE	/analysis-step-runs/e4f37b5e-661f-475a-8507-1681bb864707/	2023-07-21T18:29:34.099702+00:00	/analysis-step-versions/element-gene-link-prediction-step-v-1-1/			released	element gene regulatory interaction predictions
/files/ENCFF392SXM/	ENCFF392SXM	ENCFF392SXM	/annotations/ENCSR075EAY/	GRCh38			bed	bed bed3+	bed3+	25783935	ChIP-seq,RNA-seq,HiC,ATAC-seq	liver	endocrine gland,liver,exocrine gland				/files/ENCFF392SXM/@@download/ENCFF392SXM.bed.gz	/files/ENCFF088ITO/,/files/ENCFF973QTZ/,/files/ENCFF854OTB/,/files/ENCFF825RZF/,/files/ENCFF513VDQ/,/files/ENCFF926HBS/,/files/ENCFF128BAY/,/files/ENCFF029CGS/,/files/ENCFF231BNJ/,/files/ENCFF238VFW/,/files/ENCFF275OLK/,/files/ENCFF352AAW/,/files/ENCFF591VUM/,/files/ENCFF853WPX/,/files/ENCFF950RRW/	V40												annotation	element gene links			Roderic Guigo, CRG	ENCODE	/analysis-step-runs/e4f37b5e-661f-475a-8507-1681bb864707/	2023-07-21T18:42:23.898155+00:00	/analysis-step-versions/element-gene-link-prediction-step-v-1-1/			released	element gene regulatory interaction predictions
/files/ENCFF923JRU/	ENCFF923JRU	ENCFF923JRU	/annotations/ENCSR288IVJ/	GRCh38			bed	bed bed3+	bed3+	23237872	ChIP-seq,RNA-seq,HiC,DNase-seq	kidney	kidney				/files/ENCFF923JRU/@@download/ENCFF923JRU.bed.gz	/files/ENCFF906INS/,/files/ENCFF416HJF/,/files/ENCFF698CEN/,/files/ENCFF868NOK/,/files/ENCFF722YGU/,/files/ENCFF871QBB/	V40												annotation	element gene links			Roderic Guigo, CRG	ENCODE	/analysis-step-runs/e4f37b5e-661f-475a-8507-1681bb864707/	2023-07-21T18:40:34.374627+00:00	/analysis-step-versions/element-gene-link-prediction-step-v-1-1/			released	element gene regulatory interaction predictions
/files/ENCFF398VGI/	ENCFF398VGI	ENCFF398VGI	/annotations/ENCSR602CHL/	GRCh38			bed	bed bed3+	bed3+	20925108	ChIP-seq,RNA-seq,HiC,DNase-seq	entorhinal cortex	brain				/files/ENCFF398VGI/@@download/ENCFF398VGI.bed.gz	/files/ENCFF356CPM/,/files/ENCFF506AFT/,/files/ENCFF344RYW/,/files/ENCFF206ZKI/,/files/ENCFF266UVR/,/files/ENCFF233BJK/,/files/ENCFF170KLZ/,/files/ENCFF800AYJ/,/files/ENCFF994GNG/	V40												annotation	element gene links			Roderic Guigo, CRG	ENCODE	/analysis-step-runs/e4f37b5e-661f-475a-8507-1681bb864707/	2023-07-21T18:23:49.260941+00:00	/analysis-step-versions/element-gene-link-prediction-step-v-1-1/			released	element gene regulatory interaction predictions
/files/ENCFF425GTZ/	ENCFF425GTZ	ENCFF425GTZ	/annotations/ENCSR157ZYU/	GRCh38			bed	bed bed3+	bed3+	15740500	ChIP-seq,RNA-seq,HiC,ATAC-seq	THP-1	blood,bodily fluid				/files/ENCFF425GTZ/@@download/ENCFF425GTZ.bed.gz	/files/ENCFF792EKW/,/files/ENCFF210DRQ/	V40												annotation	element gene links			Roderic Guigo, CRG	ENCODE	/analysis-step-runs/e4f37b5e-661f-475a-8507-1681bb864707/	2023-07-21T18:21:27.729264+00:00	/analysis-step-versions/element-gene-link-prediction-step-v-1-1/			released	element gene regulatory interaction predictions
/files/ENCFF133GRD/	ENCFF133GRD	ENCFF133GRD	/annotations/ENCSR414ISQ/	GRCh38			bed	bed bed3+	bed3+	16504393	ChIP-seq,RNA-seq,HiC,ATAC-seq	B cell	blood,bodily fluid				/files/ENCFF133GRD/@@download/ENCFF133GRD.bed.gz	/files/ENCFF350IHB/,/files/ENCFF640QMJ/,/files/ENCFF474IAB/,/files/ENCFF008LEY/,/files/ENCFF081ODV/,/files/ENCFF698IVQ/,/files/ENCFF113TXP/,/files/ENCFF115FLM/,/files/ENCFF116HTK/,/files/ENCFF202XZK/,/files/ENCFF228CYK/,/files/ENCFF256LPT/,/files/ENCFF464STM/,/files/ENCFF509YJB/,/files/ENCFF515AFJ/,/files/ENCFF547IQF/,/files/ENCFF573FQS/,/files/ENCFF626IVN/,/files/ENCFF632AAY/,/files/ENCFF672SYY/,/files/ENCFF674NLG/,/files/ENCFF819LAM/,/files/ENCFF896ZVF/,/files/ENCFF901BFR/,/files/ENCFF920IQC/,/files/ENCFF926THG/,/files/ENCFF951ZBV/	V40												annotation	element gene links			Roderic Guigo, CRG	ENCODE	/analysis-step-runs/e4f37b5e-661f-475a-8507-1681bb864707/	2023-07-21T17:59:08.074296+00:00	/analysis-step-versions/element-gene-link-prediction-step-v-1-1/			released	element gene regulatory interaction predictions
/files/ENCFF511TDN/	ENCFF511TDN	ENCFF511TDN	/annotations/ENCSR688ILP/	GRCh38			bed	bed bed3+	bed3+	14928516	ChIP-seq,RNA-seq,HiC,ATAC-seq	bone marrow cell	bone marrow,bone element				/files/ENCFF511TDN/@@download/ENCFF511TDN.bed.gz	/files/ENCFF235GSE/,/files/ENCFF122VIT/	V40												annotation	element gene links			Roderic Guigo, CRG	ENCODE	/analysis-step-runs/e4f37b5e-661f-475a-8507-1681bb864707/	2023-07-21T17:55:55.399043+00:00	/analysis-step-versions/element-gene-link-prediction-step-v-1-1/			released	element gene regulatory interaction predictions
/files/ENCFF649QQN/	ENCFF649QQN	ENCFF649QQN	/annotations/ENCSR022QAQ/	GRCh38			bed	bed bed3+	bed3+	14094992	ChIP-seq,RNA-seq,HiC,ATAC-seq	lymphocyte					/files/ENCFF649QQN/@@download/ENCFF649QQN.bed.gz	/files/ENCFF995EUA/,/files/ENCFF341BMB/,/files/ENCFF008LEY/,/files/ENCFF081ODV/	V40												annotation	element gene links			Roderic Guigo, CRG	ENCODE	/analysis-step-runs/e4f37b5e-661f-475a-8507-1681bb864707/	2023-07-21T17:56:41.461823+00:00	/analysis-step-versions/element-gene-link-prediction-step-v-1-1/			released	element gene regulatory interaction predictions
/files/ENCFF045ZJX/	ENCFF045ZJX	ENCFF045ZJX	/annotations/ENCSR666DLO/	GRCh38			bed	bed bed3+	bed3+	15480388	ChIP-seq,RNA-seq,HiC,DNase-seq	hematopoietic stem cell	blood,bodily fluid				/files/ENCFF045ZJX/@@download/ENCFF045ZJX.bed.gz	/files/ENCFF380ADG/,/files/ENCFF980ZIJ/,/files/ENCFF814EOK/,/files/ENCFF971ZOL/,/files/ENCFF363CQN/	V40												annotation	element gene links			Roderic Guigo, CRG	ENCODE	/analysis-step-runs/e4f37b5e-661f-475a-8507-1681bb864707/	2023-07-21T17:54:11.136950+00:00	/analysis-step-versions/element-gene-link-prediction-step-v-1-1/			released	element gene regulatory interaction predictions
/files/ENCFF897XWP/	ENCFF897XWP	ENCFF897XWP	/annotations/ENCSR686NUU/	GRCh38			bed	bed bed3+	bed3+	24709686	ChIP-seq,RNA-seq,HiC,ATAC-seq	lymphoblastoid cell line					/files/ENCFF897XWP/@@download/ENCFF897XWP.bed.gz	/files/ENCFF547FGH/,/files/ENCFF450JSF/,/files/ENCFF962FMH/,/files/ENCFF981FXV/,/files/ENCFF440GRZ/,/files/ENCFF008LEY/,/files/ENCFF081ODV/,/files/ENCFF113TXP/,/files/ENCFF993FGR/	V40												annotation	element gene links			Roderic Guigo, CRG	ENCODE	/analysis-step-runs/e4f37b5e-661f-475a-8507-1681bb864707/	2023-07-21T17:58:13.539708+00:00	/analysis-step-versions/element-gene-link-prediction-step-v-1-1/			released	element gene regulatory interaction predictions
